meet_name,meet_url,year,month,state,level,season
Rochester @ Black Hills,https://www.milesplit.com/meets/332213-rochester-black-hills-2018/results,2018,10,WA,HS,XC
Sammamish/Bellevue/Juanita,https://wa.milesplit.com/meets/332209-sammamishbellevuejuanita-2018/results,2018,10,WA,HS,XC
Sequim/North Mason @ Bremerton,https://www.milesplit.com/meets/332201-sequimnorth-mason-bremerton-2018/results,2018,10,WA,HS,XC
SPSL 2A East Division Championship at Marymount Event Center,https://wa.milesplit.com/meets/332222-spsl-2a-east-division-championship-at-marymount-event-center-2018/results,2018,10,WA,HS,XC
SSC @ Capital,https://wa.milesplit.com/meets/332188-ssc-capital-2018/results,2018,10,WA,HS,XC
Tacoma Twilight,https://www.milesplit.com/meets/332223-tacoma-twilight-2018/results,2018,10,WA,HS,XC
Trico League Meet at Lewisville Park,https://wa.milesplit.com/meets/332187-trico-league-meet-at-lewisville-park-2018/results,2018,10,WA,HS,XC
Tumwater @ Centralia,https://wa.milesplit.com/meets/332181-tumwater-centralia-2018/results,2018,10,WA,HS,XC
WCD Championships at RV Park,https://wa.milesplit.com/meets/332170-wcd-championships-at-rv-park-2018/results,2018,10,WA,HS,XC
White Salmon @ Stevenson,https://wa.milesplit.com/meets/332196-white-salmon-stevenson-2018/results,2018,10,WA,HS,XC
Bridgeport Invitational,https://www.milesplit.com/meets/332020-bridgeport-invitational-2018/results,2018,10,WA,HS,XC
Central 2B League @ Adna,https://wa.milesplit.com/meets/332035-central-2b-league-adna-2018/results,2018,10,WA,HS,XC
Central 2B League @ Mossyrock,https://wa.milesplit.com/meets/332017-central-2b-league-mossyrock-2018/results,2018,10,WA,HS,XC
Eastlake @ Woodinville,https://wa.milesplit.com/meets/332026-eastlake-woodinville-2018/results,2018,10,WA,HS,XC
"Evergreen, Skyview @ Mountain View",https://wa.milesplit.com/meets/332019-evergreen-skyview-mountain-view-2018/results,2018,10,WA,HS,XC
"Heritage, Fort, Union @ Hudson's Bay",https://wa.milesplit.com/meets/332018-heritage-fort-union-hudsons-bay-2018/results,2018,10,WA,HS,XC
"Kelso, Battle Ground, Prairie at Camas",https://wa.milesplit.com/meets/332006-kelso-battle-ground-prairie-at-camas-2018/results,2018,10,WA,HS,XC
NE 1B/2B D7 Meet (Asotin Host),https://wa.milesplit.com/meets/332016-ne-1b2b-d7-meet-asotin-host-2018/results,2018,10,WA,HS,XC
NE 1B/2B League Meet at SGS,https://www.milesplit.com/meets/332034-ne-1b2b-league-meet-at-sgs-2018/results,2018,10,WA,HS,XC
Bill Kehoe Invitational,https://wa.milesplit.com/meets/331711-bill-kehoe-invitational-2018/results,2018,10,WA,HS,XC
Harvest Classic,https://wa.milesplit.com/meets/331682-harvest-classic-2018/results,2018,10,WA,HS,XC
Leavenworth Invitational,https://wa.milesplit.com/meets/331742-leavenworth-invitational-2018/results,2018,10,WA,HS,XC
Nike Hole in the Wall Invitational,https://wa.milesplit.com/meets/331744-nike-hole-in-the-wall-invitational-2018/results,2018,10,WA,HS,XC
Richland Invitational,https://wa.milesplit.com/meets/331727-richland-invitational-2018/results,2018,10,WA,HS,XC
1A Evergreen League Meet--Hoquiam,https://wa.milesplit.com/meets/331535-1a-evergreen-league-meet-hoquiam-2018/results,2018,10,WA,HS,XC
Bishop Blanchet Tri-Meet,https://wa.milesplit.com/meets/331590-bishop-blanchet-tri-meet-2018/results,2018,10,WA,HS,XC
"Clover Pk.,Steilacoom, White River, Foss",https://wa.milesplit.com/meets/331591-clover-pksteilacoom-white-river-foss-2018/results,2018,10,WA,HS,XC
CWAC Ellensburg & Grandview @ Othello,https://wa.milesplit.com/meets/331619-cwac-ellensburg-and-grandview-othello-2018/results,2018,10,WA,HS,XC
"CWAC Ephrata, E.V., Toppenish @ Wapato",https://wa.milesplit.com/meets/331618-cwac-ephrata-ev-toppenish-wapato-2018/results,2018,10,WA,HS,XC
"CWAC Selah, Prosser, @ Quincy",https://wa.milesplit.com/meets/331534-cwac-selah-prosser-quincy-2018/results,2018,10,WA,HS,XC
Eatonville/Highline/Lindbergh @ Fife,https://www.milesplit.com/meets/331552-eatonvillehighlinelindbergh-fife-2018/results,2018,10,WA,HS,XC
"Evergreen, Orting, Tyee @ Foster",https://www.milesplit.com/meets/331553-evergreen-orting-tyee-foster-2018/results,2018,10,WA,HS,XC
Franklin at Roosevelt,https://wa.milesplit.com/meets/331523-franklin-at-roosevelt-2018/results,2018,10,WA,HS,XC
Joe Williams Black Lake Race,https://www.milesplit.com/meets/331554-joe-williams-black-lake-race-2018/results,2018,10,WA,HS,XC
"Monroe, GP, Snohomish, Cedarcrest @ Kamiak",https://wa.milesplit.com/meets/331617-monroe-gp-snohomish-cedarcrest-kamiak-2018/results,2018,10,WA,HS,XC
North Sound Meet #3 at South Whidbey,https://wa.milesplit.com/meets/331507-north-sound-meet-3-at-south-whidbey-2018/results,2018,10,WA,HS,XC
"River Ridge, Franklin Pierce, Renton, Washington, Timberline @ R",https://wa.milesplit.com/meets/331557-river-ridge-franklin-pierce-renton-washington-timberline-r-2018/results,2018,10,WA,HS,XC
SCAC #2 (La Salle/Granger/KiBe/Cle Elum),https://www.milesplit.com/meets/331556-scac-2-la-sallegrangerkibecle-elum-2018/results,2018,10,WA,HS,XC
"SCAC #2 @ Naches vs. Connell, Zillah, and Royal",https://wa.milesplit.com/meets/331529-scac-2-naches-vs-connell-zillah-and-royal-2018/results,2018,10,WA,HS,XC
"SCAC#2 @Wahluke vs. Highland, College Place, and Goldendale",https://www.milesplit.com/meets/331555-scac2-wahluke-vs-highland-college-place-and-goldendale-2018/results,2018,10,WA,HS,XC
"Auburn Riverside, Beamer @ Decatur",https://wa.milesplit.com/meets/331448-auburn-riverside-beamer-decatur-2018/results,2018,10,WA,HS,XC
"Auburn Riverside, Federal Way, Thomas Jefferson",https://wa.milesplit.com/meets/331391-auburn-riverside-federal-way-thomas-jefferson-2018/results,2018,10,WA,HS,XC
Ballard/Hale,https://wa.milesplit.com/meets/331358-ballardhale-2018/results,2018,10,WA,HS,XC
"Bellevue, Liberty, Juanita",https://wa.milesplit.com/meets/331401-bellevue-liberty-juanita-2018/results,2018,10,WA,HS,XC
"Bethel, Lincoln, Mount Tahoma, Spanaway Lake",https://wa.milesplit.com/meets/331406-bethel-lincoln-mount-tahoma-spanaway-lake-2018/results,2018,10,WA,HS,XC
BHS & KSS @ North Kitsap,https://wa.milesplit.com/meets/331440-bhs-and-kss-north-kitsap-2018/results,2018,10,WA,HS,XC
"Bonney Lake, Lakes, Wilson @ Stadium",https://wa.milesplit.com/meets/331475-bonney-lake-lakes-wilson-stadium-2018/results,2018,10,WA,HS,XC
Bothell/Woodinville @ Mount Si,https://wa.milesplit.com/meets/331435-bothellwoodinville-mount-si-2018/results,2018,10,WA,HS,XC
Centralia @ Rochester,https://wa.milesplit.com/meets/331393-centralia-rochester-2018/results,2018,10,WA,HS,XC
Curtis @ Olympia,https://wa.milesplit.com/meets/331394-curtis-olympia-2018/results,2018,10,WA,HS,XC
Enumclaw at Auburn,https://www.milesplit.com/meets/331614-enumclaw-at-auburn-2018/results,2018,10,WA,HS,XC
"EW, LW, OH, ShorW vs Cascade @ McCollum",https://wa.milesplit.com/meets/331362-ew-lw-oh-shorw-vs-cascade-mccollum-2018/results,2018,10,WA,HS,XC
EWAC League Meet #1,https://wa.milesplit.com/meets/331476-ewac-league-meet-1-2018/results,2018,10,WA,HS,XC
GNL Clarkston @ Pullman,https://wa.milesplit.com/meets/331398-gnl-clarkston-pullman-2018/results,2018,10,WA,HS,XC
GNL EV @ Cheney,https://wa.milesplit.com/meets/331399-gnl-ev-cheney-2018/results,2018,10,WA,HS,XC
"GSHL 2A League Meet - MM, Columbia River @ Washougal",https://www.milesplit.com/meets/331436-gshl-2a-league-meet-mm-columbia-river-washougal-2018/results,2018,10,WA,HS,XC
"GSL3 Ferris, Lewis&Clark, CentralValley",https://wa.milesplit.com/meets/331410-gsl3-ferris-lewisandclark-centralvalley-2018/results,2018,10,WA,HS,XC
"GSL3 MtSpokane, University, Mead",https://wa.milesplit.com/meets/331425-gsl3-mtspokane-university-mead-2018/results,2018,10,WA,HS,XC
"GSL3 ShadlePark, Rogers, GonzagaPrep, NorthCentral",https://wa.milesplit.com/meets/331422-gsl3-shadlepark-rogers-gonzagaprep-northcentral-2018/results,2018,10,WA,HS,XC
Inglemoor @ Newport,https://wa.milesplit.com/meets/331442-inglemoor-newport-2018/results,2018,10,WA,HS,XC
Kennedy Catholic vs Kentridge,https://wa.milesplit.com/meets/331402-kennedy-catholic-vs-kentridge-2018/results,2018,10,WA,HS,XC
Kentlake & Tahoma @ Mt. Rainier,https://www.milesplit.com/meets/331411-kentlake-and-tahoma-mt-rainier-2018/results,2018,10,WA,HS,XC
Kentwood & Kent-Meridian @ Hazen,https://wa.milesplit.com/meets/331423-kentwood-and-kent-meridian-hazen-2018/results,2018,10,WA,HS,XC
Lake Stevens / Shorecrest / Archbishop Murphy / Mariner / Arling,https://wa.milesplit.com/meets/331369-lake-stevens-shorecrest-archbishop-murphy-mariner-arling-2018/results,2018,10,WA,HS,XC
"Mountlake Terrace, MPHS, MGHS, Meadowdale",https://wa.milesplit.com/meets/331417-mountlake-terrace-mphs-mghs-meadowdale-2018/results,2018,10,WA,HS,XC
NEA #2 Colville @ Deer Park,https://wa.milesplit.com/meets/331439-nea-2-colville-deer-park-2018/results,2018,10,WA,HS,XC
NEA #2 Lakeside/Freeman @ Medical Lake,https://wa.milesplit.com/meets/331403-nea-2-lakesidefreeman-medical-lake-2018/results,2018,10,WA,HS,XC
NEA #2 Newport @ Riverside,https://wa.milesplit.com/meets/331404-nea-2-newport-riverside-2018/results,2018,10,WA,HS,XC
North Creek @ Issaquah,https://wa.milesplit.com/meets/331629-north-creek-issaquah-2018/results,2018,10,WA,HS,XC
NWC @ Lynden Christian,https://www.milesplit.com/meets/331434-nwc-lynden-christian-2018/results,2018,10,WA,HS,XC
"NWC Meet: Lakewood, Lynden, Mount Baker @ Anacortes",https://wa.milesplit.com/meets/331433-nwc-meet-lakewood-lynden-mount-baker-anacortes-2018/results,2018,10,WA,HS,XC
"NWC: Blaine, Ferndale, Nooksack, Meridian",https://wa.milesplit.com/meets/331407-nwc-blaine-ferndale-nooksack-meridian-2018/results,2018,10,WA,HS,XC
NWC: Sehome & Bellingham @ Squalicum,https://wa.milesplit.com/meets/331547-nwc-sehome-and-bellingham-squalicum-2018/results,2018,10,WA,HS,XC
OL KHS vs PAHS @ North Mason,https://wa.milesplit.com/meets/331424-ol-khs-vs-pahs-north-mason-2018/results,2018,10,WA,HS,XC
Omak Meet,https://wa.milesplit.com/meets/331432-omak-meet-2018/results,2018,10,WA,HS,XC
"Port Townsend, Olympic, Sequim",https://wa.milesplit.com/meets/331415-port-townsend-olympic-sequim-2018/results,2018,10,WA,HS,XC
SeaTac League Meet #4,https://wa.milesplit.com/meets/331447-seatac-league-meet-4-2018/results,2018,10,WA,HS,XC
"Skyline, Redmond @ Eastlake",https://wa.milesplit.com/meets/331546-skyline-redmond-eastlake-2018/results,2018,10,WA,HS,XC
South Kitsap @ Bellarmine,https://wa.milesplit.com/meets/331385-south-kitsap-bellarmine-2018/results,2018,10,WA,HS,XC
"Tumwater, Aberdeen @Tumwater",https://wa.milesplit.com/meets/331446-tumwater-aberdeen-tumwater-2018/results,2018,10,WA,HS,XC
W.F. West v. Black Hills,https://wa.milesplit.com/meets/331392-wf-west-v-black-hills-2018/results,2018,10,WA,HS,XC
Central 2B League @ Toutle Lake,https://wa.milesplit.com/meets/331286-central-2b-league-toutle-lake-2018/results,2018,10,WA,HS,XC
Central 2B League @Rainier,https://wa.milesplit.com/meets/331285-central-2b-league-rainier-2018/results,2018,10,WA,HS,XC
NE 1B/2B All-League Meet,https://wa.milesplit.com/meets/331280-ne-1b2b-all-league-meet-2018/results,2018,10,WA,HS,XC
Nisqually League Meet,https://wa.milesplit.com/meets/331627-nisqually-league-meet-2018/results,2018,10,WA,HS,XC
Interlake Triangular,https://www.milesplit.com/meets/331139-interlake-triangular-2018/results,2018,10,WA,HS,XC
Border Clash,https://or.milesplit.com/meets/335149-border-clash-2018/results,2018,11,WA,HS,XC
Nike Cross Nationals Northwest Regional,https://www.milesplit.com/meets/331113-nike-cross-nationals-northwest-regional-2018/results,2018,11,WA,HS,XC
WIAA State Championship,https://wa.milesplit.com/meets/334346-wiaa-state-championship-2018/results,2018,11,WA,HS,XC
Mobile Challenge of Champions,https://al.milesplit.com/meets/349327-mobile-cross-country-challenge-of-champions-2019/results,2019,8,WA,HS,XC
World Para Athletics Junior Championships,https://www.milesplit.com/meets/364932-2019-world-para-athletics-junior-championships-2019/results,2019,8,WA,HS,XC
Bellevue Invitational,https://wa.milesplit.com/meets/368395-bellevue-invitational-2019/results,2019,9,WA,HS,XC
Connell Invite,https://wa.milesplit.com/meets/368396-connell-invite-2019/results,2019,9,WA,HS,XC
District 7 All-League Meet,https://wa.milesplit.com/meets/368397-district-7-all-league-meet-2019/results,2019,9,WA,HS,XC
King's Cross Invitational,https://wa.milesplit.com/meets/368394-kings-cross-invitational-2019/results,2019,9,WA,HS,XC
Mark Lyle Memorial Invite,https://wa.milesplit.com/meets/368398-mark-lyle-memorial-invite-2019/results,2019,9,WA,HS,XC
Mountain West Classic,https://wa.milesplit.com/meets/370130-mountain-west-classic-2019/results,2019,9,WA,HS,XC
Mountain West Classic,https://mt.milesplit.com/meets/370197-mountain-west-classic-2019/results,2019,9,WA,HS,XC
Nike Portland XC Invite,https://or.milesplit.com/meets/365141-nike-portland-xc-invite-2019/results,2019,9,WA,HS,XC
Toutle Lake Invitational,https://wa.milesplit.com/meets/368399-toutle-lake-invitational-2019/results,2019,9,WA,HS,XC
CWAC @ Othello,https://wa.milesplit.com/meets/370042-cwac-othello-2019/results,2019,9,WA,HS,XC
"Clover Park, Franklin Pierce, Lindbergh, Tyee at Ft. Steil",https://wa.milesplit.com/meets/370039-clover-park-franklin-pierce-lindbergh-tyee-at-ft-steil-2019/results,2019,9,WA,HS,XC
CWAC: EV/GV/Topp @ Quincy,https://wa.milesplit.com/meets/370041-cwac-evgvtopp-quincy-2019/results,2019,9,WA,HS,XC
"CWAC: Wapato, Prosser & Ellensburg @Apple Ridge",https://wa.milesplit.com/meets/370003-cwac-wapato-prosser-and-ellensburg-apple-ridge-2019/results,2019,9,WA,HS,XC
Franklin/ Lakeside/ Lincoln @ Magnuson Park,https://wa.milesplit.com/meets/369994-franklin-lakeside-lincoln-magnuson-park-2019/results,2019,9,WA,HS,XC
"Highline, Washington, and White River at Foster",https://wa.milesplit.com/meets/370064-highline-washington-and-white-river-at-foster-2019/results,2019,9,WA,HS,XC
Lake Washington @ Juanita,https://wa.milesplit.com/meets/370000-lake-washington-juanita-2019/results,2019,9,WA,HS,XC
"River Ridge, Orting, Steilacoom @ Fife",https://wa.milesplit.com/meets/370053-river-ridge-orting-steilacoom-fife-2019/results,2019,9,WA,HS,XC
"SPSL Meet 2 Foss, Eatonville,Evergreen, Renton",https://wa.milesplit.com/meets/370047-spsl-meet-2-foss-eatonvilleevergreen-renton-2019/results,2019,9,WA,HS,XC
"Stanwood, Mariner, Everett, Glacier Peak, Lummi @ Mount Vernon",https://wa.milesplit.com/meets/370075-stanwood-mariner-everett-glacier-peak-lummi-mount-vernon-2019/results,2019,9,WA,HS,XC
1A Trico League Meet @ Stevenson,https://wa.milesplit.com/meets/368386-1a-trico-league-meet-stevenson-2019/results,2019,9,WA,HS,XC
1A Trico League Meet at Castle Rock,https://wa.milesplit.com/meets/369822-1a-trico-league-meet-at-castle-rock-2019/results,2019,9,WA,HS,XC
All Puyallup Meet,https://wa.milesplit.com/meets/368387-all-puyallup-meet-2019/results,2019,9,WA,HS,XC
"Auburn, Auburn Mountainview @ ARHS",https://wa.milesplit.com/meets/369849-auburn-auburn-mountainview-arhs-2019/results,2019,9,WA,HS,XC
Bellarmine @ Olympia,https://wa.milesplit.com/meets/369835-bellarmine-olympia-2019/results,2019,9,WA,HS,XC
Bremerton & North Mason @ Port Townsend,https://wa.milesplit.com/meets/368388-bremerton-and-north-mason-port-townsend-2019/results,2019,9,WA,HS,XC
"Enumclaw, Tod Beamer @ Federal Way",https://wa.milesplit.com/meets/368389-enumclaw-tod-beamer-federal-way-2019/results,2019,9,WA,HS,XC
Evergreen 2A vs Tumwater/WFW,https://wa.milesplit.com/meets/369832-evergreen-2a-vs-tumwaterwfw-2019/results,2019,9,WA,HS,XC
Garfield/WS/RB/Clev/CS/Bainbridge/Roosevelt,https://wa.milesplit.com/meets/369821-garfieldwsrbclevcsbainbridgeroosevelt-2019/results,2019,9,WA,HS,XC
Gateway Park 5k,https://wa.milesplit.com/meets/368392-gateway-park-5k-2019/results,2019,9,WA,HS,XC
GKHS @ Sumner,https://wa.milesplit.com/meets/369912-gkhs-sumner-2019/results,2019,9,WA,HS,XC
GNL East Valley@ Clarkston,https://www.milesplit.com/meets/369820-gnl-east-valley-clarkston-2019/results,2019,9,WA,HS,XC
GNL League West Valley @ Pullman,https://wa.milesplit.com/meets/369914-gnl-league-west-valley-pullman-2019/results,2019,9,WA,HS,XC
"GSL2 CentralValley, Mead, NorthCentral",https://wa.milesplit.com/meets/369916-gsl2-centralvalley-mead-northcentral-2019/results,2019,9,WA,HS,XC
"GSL2 Ferris, Mt. Spokane, Rogers, University",https://wa.milesplit.com/meets/369831-gsl2-ferris-mt-spokane-rogers-university-2019/results,2019,9,WA,HS,XC
"GSL2 Lewis&Clark, GonzagaPrep, ShadlePark",https://wa.milesplit.com/meets/369918-gsl2-lewisandclark-gonzagaprep-shadlepark-2019/results,2019,9,WA,HS,XC
"Hazen, Tahoma @ Kentridge",https://www.milesplit.com/meets/369836-hazen-tahoma-kentridge-2019/results,2019,9,WA,HS,XC
Issaquah at Bothell,https://wa.milesplit.com/meets/369919-issaquah-at-bothell-2019/results,2019,9,WA,HS,XC
Kent Meridian @ Mount Rainier,https://www.milesplit.com/meets/369850-kent-meridian-mount-rainier-2019/results,2019,9,WA,HS,XC
"Kentlake, Kennedy Catholic at Kentwood",https://wa.milesplit.com/meets/369840-kentlake-kennedy-catholic-at-kentwood-2019/results,2019,9,WA,HS,XC
Lake Stevens / Oak Harbor / Snohomish / Mountlake Terrace @ Ball,https://wa.milesplit.com/meets/369802-lake-stevens-oak-harbor-snohomish-mountlake-terrace-ball-2019/results,2019,9,WA,HS,XC
Lakes HS Quad,https://wa.milesplit.com/meets/369911-lakes-hs-quad-2019/results,2019,9,WA,HS,XC
MCC League Meet @ Walla Walla,https://wa.milesplit.com/meets/368393-mcc-league-meet-walla-walla-2019/results,2019,9,WA,HS,XC
MM/Ridgefield @ RAL,https://wa.milesplit.com/meets/369837-mmridgefield-ral-2019/results,2019,9,WA,HS,XC
Mount Si v Eastlake,https://wa.milesplit.com/meets/369906-mount-si-v-eastlake-2019/results,2019,9,WA,HS,XC
Newport Tri,https://wa.milesplit.com/meets/369899-newport-tri-2019/results,2019,9,WA,HS,XC
"NWC - Nooksack, Squalicum, Sedro - Wooley vs. Blaine@ Peace Arch",https://wa.milesplit.com/meets/369846-nwc-nooksack-squalicum-sedro-wooley-vs-blaine-peace-arch-2019/results,2019,9,WA,HS,XC
NWC @ Burlington-Edison,https://wa.milesplit.com/meets/369830-nwc-burlington-edison-2019/results,2019,9,WA,HS,XC
"NWC: Anacortes, Lynden @ Meridian",https://www.milesplit.com/meets/369829-nwc-anacortes-lynden-meridian-2019/results,2019,9,WA,HS,XC
NWC: Lakewood and Mt. Baker @ Bellingham (Lake Padden),https://wa.milesplit.com/meets/369847-nwc-lakewood-and-mt-baker-bellingham-lake-padden-2019/results,2019,9,WA,HS,XC
O'dea 5 Way,https://wa.milesplit.com/meets/369901-odea-5-way-2019/results,2019,9,WA,HS,XC
Olympic Tri,https://wa.milesplit.com/meets/369915-olympic-tri-2019/results,2019,9,WA,HS,XC
PAHS vs North Kitsap @ Sequim,https://wa.milesplit.com/meets/369828-pahs-vs-north-kitsap-sequim-2019/results,2019,9,WA,HS,XC
Sammamish Tri,https://wa.milesplit.com/meets/369913-sammamish-tri-2019/results,2019,9,WA,HS,XC
"skyline, Ingelmoor@ North Creek",https://wa.milesplit.com/meets/369979-skyline-ingelmoor-north-creek-2019/results,2019,9,WA,HS,XC
Stadium/Bethel/Spanaway Lake/Wilson,https://wa.milesplit.com/meets/369898-stadiumbethelspanaway-lakewilson-2019/results,2019,9,WA,HS,XC
Thomas Jefferson @ Decatur,https://www.milesplit.com/meets/369834-thomas-jefferson-decatur-2019/results,2019,9,WA,HS,XC
WSGL/Hock at Woodland,https://wa.milesplit.com/meets/369894-wsglhock-at-woodland-2019/results,2019,9,WA,HS,XC
2B @ Toledo (Bob Nollan Classic Trail Race),https://wa.milesplit.com/meets/368309-2b-toledo-bob-nollan-classic-trail-race-2019/results,2019,9,WA,HS,XC
2B Central Meet,https://wa.milesplit.com/meets/368377-2b-central-meet-2019/results,2019,9,WA,HS,XC
"Battle Ground, Skyview at Heritage",https://wa.milesplit.com/meets/369625-battle-ground-skyview-at-heritage-2019/results,2019,9,WA,HS,XC
Camas at Union,https://wa.milesplit.com/meets/369571-camas-at-union-2019/results,2019,9,WA,HS,XC
Emerald City League - Nisqually Meet #2,https://wa.milesplit.com/meets/368381-emerald-city-league-nisqually-meet-2-2019/results,2019,9,WA,HS,XC
Harriers at the Beach,https://wa.milesplit.com/meets/368382-harriers-at-the-beach-2019/results,2019,9,WA,HS,XC
"Kelso, Evergreen at Fort Vancouver",https://tx.milesplit.com/meets/369613-kelso-evergreen-at-fort-vancouver-2019/results,2019,9,WA,HS,XC
Mountain View Tri,https://wa.milesplit.com/meets/369701-mountain-view-tri-2019/results,2019,9,WA,HS,XC
North Thurston Ramrock,https://wa.milesplit.com/meets/368384-north-thurston-ramrock-2019/results,2019,9,WA,HS,XC
Okanogan Invitational,https://wa.milesplit.com/meets/369708-okanogan-invitational-2019/results,2019,9,WA,HS,XC
Apple Ridge Run Invitational,https://wa.milesplit.com/meets/368304-apple-ridge-run-invitational-2019/results,2019,9,WA,HS,XC
Bob Firman Invitational,https://id.milesplit.com/meets/363255-bob-firman-invitational-2019/results,2019,9,WA,HS,XC
Brooks Fort Steilacoom Invitational,https://wa.milesplit.com/meets/368305-brooks-fort-steilacoom-invitational-2019/results,2019,9,WA,HS,XC
Carl Westling Invitational,https://wa.milesplit.com/meets/368307-carl-westling-invitational-2019/results,2019,9,WA,HS,XC
Jackson Quad,https://wa.milesplit.com/meets/369510-jackson-quad-2019/results,2019,9,WA,HS,XC
Nike Battle for the 509,https://wa.milesplit.com/meets/368306-nike-battle-for-the-509-2019/results,2019,9,WA,HS,XC
Pacific Lutheran University (PLU) Invitational,https://wa.milesplit.com/meets/367775-pacific-lutheran-university-plu-invitational-2019/results,2019,9,WA,HS,XC
Salt Creek Invitational,https://wa.milesplit.com/meets/368303-salt-creek-invitational-2019/results,2019,9,WA,HS,XC
Wenatchee XC Invitational,https://wa.milesplit.com/meets/368308-wenatchee-xc-invitational-2019/results,2019,9,WA,HS,XC
Lakeside Invitational,https://wa.milesplit.com/meets/369240-lakeside-invitational-2019/results,2019,9,WA,HS,XC
Big 9 League Meet #1,https://wa.milesplit.com/meets/368301-big-9-league-meet-1-2019/results,2019,9,WA,HS,XC
Evergreen 1A Meet,https://wa.milesplit.com/meets/368302-evergreen-1a-meet-2019/results,2019,9,WA,HS,XC
Hazen and Kentwood @ Kent-Meridian,https://wa.milesplit.com/meets/369141-hazen-and-kentwood-kent-meridian-2019/results,2019,9,WA,HS,XC
Lincoln/WS/Hale/Roosevelt/RB/Clev/CS,https://wa.milesplit.com/meets/369195-lincolnwshalerooseveltrbclevcs-2019/results,2019,9,WA,HS,XC
Marysville Getchell Tri,https://wa.milesplit.com/meets/369197-marysville-getchell-tri-2019/results,2019,9,WA,HS,XC
SSC 2 @ Sehmel Homestead,https://wa.milesplit.com/meets/369002-ssc-2-sehmel-homestead-2019/results,2019,9,WA,HS,XC
1A Trico League Meet,https://wa.milesplit.com/meets/368300-1a-trico-league-meet-2019/results,2019,9,WA,HS,XC
2A Evergreen League WFW vs Centralia,https://wa.milesplit.com/meets/368402-2a-evergreen-league-wfw-vs-centralia-2019/results,2019,9,WA,HS,XC
2A Evergreen Meet Black Hills @ Tumwater,https://wa.milesplit.com/meets/368403-2a-evergreen-meet-black-hills-tumwater-2019/results,2019,9,WA,HS,XC
2A Evergreen Meet vs Rochester,https://wa.milesplit.com/meets/368404-2a-evergreen-meet-vs-rochester-2019/results,2019,9,WA,HS,XC
2A GSHL River/Wood @ RHS,https://wa.milesplit.com/meets/368405-2a-gshl-riverwood-rhs-2019/results,2019,9,WA,HS,XC
Auburn @ Enumclaw,https://wa.milesplit.com/meets/369071-auburn-enumclaw-2019/results,2019,9,WA,HS,XC
"Auburn Mountainview, Decatur @ Todd Beamer",https://www.milesplit.com/meets/369109-auburn-mountainview-decatur-todd-beamer-2019/results,2019,9,WA,HS,XC
Bremerton vs Port Angeles @ Kingston,https://wa.milesplit.com/meets/369063-bremerton-vs-port-angeles-kingston-2019/results,2019,9,WA,HS,XC
"CP, Foster, RR @Eatonville",https://wa.milesplit.com/meets/369068-cp-foster-rr-eatonville-2019/results,2019,9,WA,HS,XC
Curtis at South Kitsap,https://wa.milesplit.com/meets/369070-curtis-at-south-kitsap-2019/results,2019,9,WA,HS,XC
"Foss, Lindbergh, Washington @ Orting",https://wa.milesplit.com/meets/369073-foss-lindbergh-washington-orting-2019/results,2019,9,WA,HS,XC
GNL Pullman @ East Valley,https://wa.milesplit.com/meets/369077-gnl-pullman-east-valley-2019/results,2019,9,WA,HS,XC
GNL WV @ Cheney,https://wa.milesplit.com/meets/369079-gnl-wv-cheney-2019/results,2019,9,WA,HS,XC
GSHL 2A League Meet - Hockinson @ Mark Morris,https://wa.milesplit.com/meets/369081-gshl-2a-league-meet-hockinson-mark-morris-2019/results,2019,9,WA,HS,XC
GSHL 2A League Meet - RA Long @ Washougal,https://www.milesplit.com/meets/369062-gshl-2a-league-meet-ra-long-washougal-2019/results,2019,9,WA,HS,XC
"GSL #1 GonzagaPrep, Ferris, Central Valley",https://wa.milesplit.com/meets/369098-gsl-1-gonzagaprep-ferris-central-valley-2019/results,2019,9,WA,HS,XC
"GSL 1 - Mead, Lewis&Clark, Rogers, University",https://wa.milesplit.com/meets/369061-gsl-1-mead-lewisandclark-rogers-university-2019/results,2019,9,WA,HS,XC
"GSL1 Mt Spokane, North Central, Shadle Park",https://www.milesplit.com/meets/369048-gsl1-mt-spokane-north-central-shadle-park-2019/results,2019,9,WA,HS,XC
ING/Franklin/Garfield/Ballard/Bainbridge,https://wa.milesplit.com/meets/369009-ingfranklingarfieldballardbainbridge-2019/results,2019,9,WA,HS,XC
"Inglemoor, Eastlake @ Bothell",https://wa.milesplit.com/meets/369082-inglemoor-eastlake-bothell-2019/results,2019,9,WA,HS,XC
"Juanita, Mercer Island @ Interlake",https://www.milesplit.com/meets/369045-juanita-mercer-island-interlake-2019/results,2019,9,WA,HS,XC
"Kamiak, Everett & EW @ Snohomish",https://wa.milesplit.com/meets/369089-kamiak-everett-and-ew-snohomish-2019/results,2019,9,WA,HS,XC
"Kentlake, Mount Rainier @ Tahoma",https://wa.milesplit.com/meets/369083-kentlake-mount-rainier-tahoma-2019/results,2019,9,WA,HS,XC
"Lake Washington, Sammamish @ Bellevue",https://wa.milesplit.com/meets/369110-lake-washington-sammamish-bellevue-2019/results,2019,9,WA,HS,XC
"Lynnwood, Archbishop Murphy, Cascade, Glacier Peak, Mariner",https://wa.milesplit.com/meets/369097-lynnwood-archbishop-murphy-cascade-glacier-peak-mariner-2019/results,2019,9,WA,HS,XC
