race_id,url,table_index,table_type,row_count,assigned_parser,detector_score
,https://wa.milesplit.com/meets/329398-cbbn-meet-1-davis-2018/results,2,team,7,katie_fallback,0.9
,https://wa.milesplit.com/meets/329398-cbbn-meet-1-davis-2018/results,3,individual,49,katie_fallback,0.9
,https://wa.milesplit.com/meets/329398-cbbn-meet-1-davis-2018/results,4,team,7,katie_fallback,0.9
,https://wa.milesplit.com/meets/329398-cbbn-meet-1-davis-2018/results,5,individual,42,katie_fallback,0.9
,https://wa.milesplit.com/meets/329398-cbbn-meet-1-davis-2018/results,6,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/329398-cbbn-meet-1-davis-2018/results,7,individual,42,katie_fallback,0.9
,https://wa.milesplit.com/meets/329398-cbbn-meet-1-davis-2018/results,8,team,7,katie_fallback,0.9
,https://wa.milesplit.com/meets/285822-district-7-1b2b-league-meet-3-2017/results,1,individual,85,katie_fallback,0.9
,https://wa.milesplit.com/meets/285822-district-7-1b2b-league-meet-3-2017/results,2,team,10,katie_fallback,0.9
,https://wa.milesplit.com/meets/285822-district-7-1b2b-league-meet-3-2017/results,3,individual,45,katie_fallback,0.9
,https://wa.milesplit.com/meets/285822-district-7-1b2b-league-meet-3-2017/results,4,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/252972-blanchet-lakeside-ingraham-2016/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/334346-wiaa-state-championship-2018/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/294404-cw-b-league-championships-2017/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/333218-1a-evergreen-championship-2018/results,1,individual,36,katie_fallback,0.9
,https://wa.milesplit.com/meets/333218-1a-evergreen-championship-2018/results,2,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/333218-1a-evergreen-championship-2018/results,3,individual,15,katie_fallback,0.9
,https://wa.milesplit.com/meets/333218-1a-evergreen-championship-2018/results,4,team,2,katie_fallback,0.9
,https://wa.milesplit.com/meets/246692-cwac-league-east-valley-and-othello-ellenburg-2016/results,1,individual,75,katie_fallback,0.9
,https://wa.milesplit.com/meets/246692-cwac-league-east-valley-and-othello-ellenburg-2016/results,2,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/246692-cwac-league-east-valley-and-othello-ellenburg-2016/results,3,individual,47,katie_fallback,0.9
,https://wa.milesplit.com/meets/246692-cwac-league-east-valley-and-othello-ellenburg-2016/results,4,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/332332-scac3highland-vs-cle-elum-roslyn-connell-wahluke-2018/results,1,individual,53,katie_fallback,0.9
,https://wa.milesplit.com/meets/332332-scac3highland-vs-cle-elum-roslyn-connell-wahluke-2018/results,2,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/332332-scac3highland-vs-cle-elum-roslyn-connell-wahluke-2018/results,3,individual,18,katie_fallback,0.9
,https://wa.milesplit.com/meets/332332-scac3highland-vs-cle-elum-roslyn-connell-wahluke-2018/results,4,team,2,katie_fallback,0.9
