race_id,url,table_index,table_type,row_count,assigned_parser,detector_score
542518,https://wa.milesplit.com/meets/285192-puyallup-rogers-emerald-ridge-2017/results/542518/formatted/,1,individual,65,katie_fallback,0.9
542518,https://wa.milesplit.com/meets/285192-puyallup-rogers-emerald-ridge-2017/results/542518/formatted/,2,team,3,katie_fallback,0.9
542518,https://wa.milesplit.com/meets/285192-puyallup-rogers-emerald-ridge-2017/results/542518/formatted/,3,individual,41,katie_fallback,0.9
542518,https://wa.milesplit.com/meets/285192-puyallup-rogers-emerald-ridge-2017/results/542518/formatted/,4,team,3,katie_fallback,0.9
542517,https://wa.milesplit.com/meets/285192-puyallup-rogers-emerald-ridge-2017/results/542517/formatted/,1,individual,20,katie_fallback,0.9
542517,https://wa.milesplit.com/meets/285192-puyallup-rogers-emerald-ridge-2017/results/542517/formatted/,2,team,3,katie_fallback,0.9
542517,https://wa.milesplit.com/meets/285192-puyallup-rogers-emerald-ridge-2017/results/542517/formatted/,3,individual,21,katie_fallback,0.9
542517,https://wa.milesplit.com/meets/285192-puyallup-rogers-emerald-ridge-2017/results/542517/formatted/,4,team,3,katie_fallback,0.9
542361,https://wa.milesplit.com/meets/291791-stadiumlakespeninsulawright-park-2017/results/542361/formatted/,1,individual,48,katie_fallback,0.9
542361,https://wa.milesplit.com/meets/291791-stadiumlakespeninsulawright-park-2017/results/542361/formatted/,2,team,2,katie_fallback,0.9
542360,https://wa.milesplit.com/meets/291791-stadiumlakespeninsulawright-park-2017/results/542360/formatted/,1,individual,2,katie_fallback,0.9
542360,https://wa.milesplit.com/meets/291791-stadiumlakespeninsulawright-park-2017/results/542360/formatted/,2,individual,17,katie_fallback,0.9
542360,https://wa.milesplit.com/meets/291791-stadiumlakespeninsulawright-park-2017/results/542360/formatted/,3,team,2,katie_fallback,0.9
542360,https://wa.milesplit.com/meets/291791-stadiumlakespeninsulawright-park-2017/results/542360/formatted/,4,individual,46,katie_fallback,0.9
542360,https://wa.milesplit.com/meets/291791-stadiumlakespeninsulawright-park-2017/results/542360/formatted/,5,team,3,katie_fallback,0.9
542288,https://wa.milesplit.com/meets/285056-heritage-kelso-mtn-view-2017/results/542288/formatted/,1,individual,16,katie_fallback,0.9
542288,https://wa.milesplit.com/meets/285056-heritage-kelso-mtn-view-2017/results/542288/formatted/,2,team,2,katie_fallback,0.9
542288,https://wa.milesplit.com/meets/285056-heritage-kelso-mtn-view-2017/results/542288/formatted/,3,individual,17,katie_fallback,0.9
542288,https://wa.milesplit.com/meets/285056-heritage-kelso-mtn-view-2017/results/542288/formatted/,4,team,2,katie_fallback,0.9
542289,https://wa.milesplit.com/meets/285056-heritage-kelso-mtn-view-2017/results/542289/formatted/,1,individual,14,katie_fallback,0.9
542289,https://wa.milesplit.com/meets/285056-heritage-kelso-mtn-view-2017/results/542289/formatted/,2,team,1,katie_fallback,0.9
542289,https://wa.milesplit.com/meets/285056-heritage-kelso-mtn-view-2017/results/542289/formatted/,3,individual,16,katie_fallback,0.9
542289,https://wa.milesplit.com/meets/285056-heritage-kelso-mtn-view-2017/results/542289/formatted/,4,team,2,katie_fallback,0.9
542286,https://wa.milesplit.com/meets/285080-okanogan-invitational-2017/results/542286/formatted/,1,individual,30,katie_fallback,0.9
542286,https://wa.milesplit.com/meets/285080-okanogan-invitational-2017/results/542286/formatted/,2,team,2,katie_fallback,0.9
542287,https://wa.milesplit.com/meets/285080-okanogan-invitational-2017/results/542287/formatted/,1,individual,50,katie_fallback,0.9
542287,https://wa.milesplit.com/meets/285080-okanogan-invitational-2017/results/542287/formatted/,2,team,7,katie_fallback,0.9
542287,https://wa.milesplit.com/meets/285080-okanogan-invitational-2017/results/542287/formatted/,3,individual,6,katie_fallback,0.9
542287,https://wa.milesplit.com/meets/285080-okanogan-invitational-2017/results/542287/formatted/,4,individual,36,katie_fallback,0.9
542287,https://wa.milesplit.com/meets/285080-okanogan-invitational-2017/results/542287/formatted/,5,team,4,katie_fallback,0.9
